time,temperature_2m,relative_humidity_2m,precipitation,rain,weather_code,cloud_cover,wind_speed_10m,wind_gusts_10m
2012-06-05 22:00:00,18.0,46,0.0,0.0,0,0,3.4,13.3
2012-06-05 23:00:00,16.8,48,0.0,0.0,0,0,4.7,14.8
2012-06-06 00:00:00,15.5,50,0.0,0.0,0,0,5.3,16.9
2012-06-06 01:00:00,14.6,52,0.0,0.0,0,0,6.1,16.6
2012-06-06 02:00:00,13.7,52,0.0,0.0,0,0,6.2,16.9
2012-06-06 03:00:00,12.9,54,0.0,0.0,0,0,5.9,16.6
2012-06-06 04:00:00,12.3,54,0.0,0.0,0,0,6.3,16.9
2012-06-06 05:00:00,11.8,53,0.0,0.0,0,0,7.1,18.7
2012-06-06 06:00:00,11.4,50,0.0,0.0,0,0,7.4,20.9
2012-06-06 07:00:00,13.0,42,0.0,0.0,0,10,8.1,24.1
2012-06-06 08:00:00,16.5,30,0.0,0.0,2,59,6.1,24.5
2012-06-06 09:00:00,19.7,24,0.0,0.0,2,67,5.0,23.0
2012-06-06 10:00:00,22.8,20,0.0,0.0,2,53,6.9,24.1
2012-06-06 11:00:00,25.7,16,0.0,0.0,0,17,6.7,31.7
2012-06-06 12:00:00,27.0,12,0.0,0.0,0,0,4.5,31.3
2012-06-06 13:00:00,28.6,11,0.0,0.0,0,1,2.3,32.0
2012-06-06 14:00:00,29.4,12,0.0,0.0,0,0,4.0,34.2
2012-06-06 15:00:00,29.4,15,0.0,0.0,0,1,5.4,37.4
2012-06-06 16:00:00,29.1,18,0.0,0.0,0,12,5.7,36.4
2012-06-06 17:00:00,28.5,20,0.0,0.0,0,0,7.1,34.2
2012-06-06 18:00:00,27.4,21,0.0,0.0,0,0,7.2,31.3
2012-06-06 19:00:00,25.9,24,0.0,0.0,0,0,5.3,28.1
2012-06-06 20:00:00,24.0,30,0.0,0.0,0,0,2.5,20.5
2012-06-06 21:00:00,22.3,36,0.0,0.0,0,0,2.3,12.2
2012-06-06 22:00:00,20.9,40,0.0,0.0,0,0,5.7,13.7
2012-06-06 23:00:00,19.5,44,0.0,0.0,0,0,5.6,14.8
2012-06-07 00:00:00,18.0,52,0.0,0.0,0,0,4.9,14.8
2012-06-07 01:00:00,17.0,54,0.0,0.0,0,0,5.2,13.3
2012-06-07 02:00:00,15.9,57,0.0,0.0,0,0,5.8,14.0
2012-06-07 03:00:00,14.8,59,0.0,0.0,0,0,4.8,15.1
2012-06-07 04:00:00,14.1,58,0.0,0.0,0,0,5.0,16.9
2012-06-07 05:00:00,13.7,56,0.0,0.0,0,0,5.7,17.6
2012-06-07 06:00:00,13.2,55,0.0,0.0,0,0,5.7,17.6
2012-06-07 07:00:00,15.2,49,0.0,0.0,0,0,6.8,18.7
2012-06-07 08:00:00,20.0,32,0.0,0.0,0,0,1.8,18.4
2012-06-07 09:00:00,23.1,24,0.0,0.0,0,0,0.8,15.8
2012-06-07 10:00:00,25.8,21,0.0,0.0,0,4,2.8,19.4
2012-06-07 11:00:00,28.2,18,0.0,0.0,0,11,3.4,23.4
2012-06-07 12:00:00,28.7,22,0.0,0.0,0,0,5.1,23.8
2012-06-07 13:00:00,29.8,22,0.0,0.0,0,0,7.7,27.4
2012-06-07 14:00:00,30.1,24,0.0,0.0,0,4,10.6,32.0
2012-06-07 15:00:00,29.8,27,0.0,0.0,0,9,8.9,35.6
2012-06-07 16:00:00,29.3,29,0.0,0.0,0,3,9.7,37.1
2012-06-07 17:00:00,28.8,29,0.0,0.0,0,0,10.4,34.9
2012-06-07 18:00:00,27.6,30,0.0,0.0,0,0,9.7,31.3
2012-06-07 19:00:00,26.0,34,0.0,0.0,0,3,7.3,23.4
2012-06-07 20:00:00,23.8,41,0.0,0.0,0,1,3.8,17.6
2012-06-07 21:00:00,21.7,48,0.0,0.0,0,0,4.0,10.8
2012-06-07 22:00:00,20.1,53,0.0,0.0,0,0,3.2,10.4
2012-06-07 23:00:00,19.0,57,0.0,0.0,0,0,3.6,10.1
2012-06-08 00:00:00,18.1,62,0.0,0.0,0,0,3.6,10.1
2012-06-08 01:00:00,17.5,65,0.0,0.0,0,0,3.6,8.3
2012-06-08 02:00:00,17.3,66,0.0,0.0,0,0,2.4,7.6
2012-06-08 03:00:00,17.1,67,0.0,0.0,0,0,3.8,6.5
2012-06-08 04:00:00,16.8,67,0.0,0.0,0,0,1.8,6.8
2012-06-08 05:00:00,16.6,67,0.0,0.0,0,0,2.5,7.6
2012-06-08 06:00:00,16.5,67,0.0,0.0,0,1,2.9,7.2
2012-06-08 07:00:00,17.0,65,0.0,0.0,0,1,2.6,6.8
2012-06-08 08:00:00,19.5,54,0.0,0.0,0,0,2.5,9.7
2012-06-08 09:00:00,22.0,45,0.0,0.0,0,0,4.5,16.6
2012-06-08 10:00:00,24.1,39,0.0,0.0,0,0,6.3,22.0
2012-06-08 11:00:00,25.9,35,0.0,0.0,0,0,8.7,26.3
2012-06-08 12:00:00,25.7,38,0.0,0.0,0,0,11.1,32.4
2012-06-08 13:00:00,26.1,38,0.0,0.0,0,0,12.7,35.6
2012-06-08 14:00:00,26.1,38,0.0,0.0,0,0,13.2,37.8
2012-06-08 15:00:00,26.0,38,0.0,0.0,0,18,10.9,38.2
2012-06-08 16:00:00,25.7,38,0.0,0.0,1,37,11.3,37.4
2012-06-08 17:00:00,24.9,40,0.0,0.0,0,0,11.6,36.7
2012-06-08 18:00:00,23.4,42,0.0,0.0,0,0,9.0,34.6
2012-06-08 19:00:00,21.9,46,0.0,0.0,0,0,7.9,27.0
2012-06-08 20:00:00,20.1,52,0.0,0.0,0,0,5.4,22.0
2012-06-08 21:00:00,18.6,58,0.0,0.0,0,0,3.3,14.4
2012-06-08 22:00:00,17.5,62,0.0,0.0,0,0,2.5,10.1
2012-06-08 23:00:00,16.7,67,0.0,0.0,0,0,2.6,8.3
2012-06-09 00:00:00,15.5,70,0.0,0.0,0,0,2.6,8.3
2012-06-09 01:00:00,14.9,73,0.0,0.0,0,0,1.9,8.3
2012-06-09 02:00:00,14.4,76,0.0,0.0,0,0,1.6,8.6
2012-06-09 03:00:00,13.9,79,0.0,0.0,0,0,2.3,8.6
2012-06-09 04:00:00,13.4,84,0.0,0.0,0,1,1.8,8.6
2012-06-09 05:00:00,12.9,86,0.0,0.0,0,0,2.3,9.0
2012-06-09 06:00:00,12.9,86,0.0,0.0,0,1,2.6,9.0
2012-06-09 07:00:00,14.0,81,0.0,0.0,0,1,2.1,10.1
2012-06-09 08:00:00,16.0,69,0.0,0.0,0,1,4.0,14.4
2012-06-09 09:00:00,18.2,59,0.0,0.0,0,3,6.6,20.2
2012-06-09 10:00:00,20.2,51,0.0,0.0,0,0,8.9,24.8
2012-06-09 11:00:00,22.0,46,0.0,0.0,0,0,9.9,28.4
2012-06-09 12:00:00,21.6,46,0.0,0.0,0,0,11.4,33.5
2012-06-09 13:00:00,22.4,44,0.0,0.0,0,0,11.8,34.9
2012-06-09 14:00:00,23.1,43,0.0,0.0,0,0,11.6,35.3
2012-06-09 15:00:00,23.4,42,0.0,0.0,0,0,10.8,34.9
2012-06-09 16:00:00,23.1,43,0.0,0.0,0,0,11.6,34.9
2012-06-09 17:00:00,22.3,45,0.0,0.0,0,0,10.8,34.9
2012-06-09 18:00:00,21.1,49,0.0,0.0,0,0,8.7,32.0
2012-06-09 19:00:00,19.6,54,0.0,0.0,0,0,7.5,26.3
2012-06-09 20:00:00,17.9,61,0.0,0.0,0,0,5.2,21.6
2012-06-09 21:00:00,16.6,67,0.0,0.0,0,0,3.3,13.7
2012-06-09 22:00:00,15.8,71,0.0,0.0,0,0,3.2,9.4
2012-06-09 23:00:00,15.2,74,0.0,0.0,0,0,2.1,9.7
2012-06-10 00:00:00,14.4,78,0.0,0.0,0,0,1.8,9.0
2012-06-10 01:00:00,14.0,80,0.0,0.0,0,0,2.8,8.6
2012-06-10 02:00:00,13.6,82,0.0,0.0,0,0,3.2,10.1
2012-06-10 03:00:00,13.2,82,0.0,0.0,0,0,5.5,11.5
2012-06-10 04:00:00,12.9,82,0.0,0.0,0,0,5.6,13.7
2012-06-10 05:00:00,12.5,82,0.0,0.0,0,0,5.5,15.1
2012-06-10 06:00:00,12.1,83,0.0,0.0,0,1,4.7,15.5
2012-06-10 07:00:00,13.8,74,0.0,0.0,0,4,4.7,17.6
2012-06-10 08:00:00,16.2,64,0.0,0.0,0,2,1.3,18.7
2012-06-10 09:00:00,19.1,50,0.0,0.0,0,0,2.9,24.1
2012-06-10 10:00:00,21.8,42,0.0,0.0,0,0,4.6,32.8
2012-06-10 11:00:00,23.9,37,0.0,0.0,0,0,4.9,36.0
2012-06-10 12:00:00,23.9,38,0.0,0.0,0,0,5.2,34.9
2012-06-10 13:00:00,24.9,36,0.0,0.0,0,0,5.5,33.5
2012-06-10 14:00:00,25.8,34,0.0,0.0,0,0,6.5,31.7
2012-06-10 15:00:00,26.0,34,0.0,0.0,0,0,8.2,29.5
2012-06-10 16:00:00,25.9,34,0.0,0.0,0,0,10.0,28.1
2012-06-10 17:00:00,25.4,36,0.0,0.0,0,0,10.7,29.2
2012-06-10 18:00:00,24.2,39,0.0,0.0,0,0,9.9,28.1
2012-06-10 19:00:00,22.3,46,0.0,0.0,0,0,9.0,25.9
2012-06-10 20:00:00,19.9,57,0.0,0.0,0,0,6.0,20.9
2012-06-10 21:00:00,17.9,66,0.0,0.0,0,0,4.0,11.9
2012-06-10 22:00:00,16.6,73,0.0,0.0,0,0,2.5,9.0
2012-06-10 23:00:00,15.6,79,0.0,0.0,0,0,1.8,7.9
2012-06-11 00:00:00,14.8,82,0.0,0.0,0,0,0.8,7.9
2012-06-11 01:00:00,14.4,84,0.0,0.0,0,1,0.8,6.8
2012-06-11 02:00:00,14.1,84,0.0,0.0,0,0,2.1,7.6
2012-06-11 03:00:00,13.9,84,0.0,0.0,0,0,3.1,8.3
2012-06-11 04:00:00,13.9,82,0.0,0.0,0,0,3.1,7.9
2012-06-11 05:00:00,14.2,77,0.0,0.0,0,0,2.5,8.3
2012-06-11 06:00:00,14.4,74,0.0,0.0,0,1,3.2,9.0
2012-06-11 07:00:00,14.8,74,0.0,0.0,0,1,2.2,9.4
2012-06-11 08:00:00,18.1,59,0.0,0.0,0,0,2.9,11.2
2012-06-11 09:00:00,20.7,50,0.0,0.0,0,0,4.3,15.1
2012-06-11 10:00:00,23.3,44,0.0,0.0,0,0,6.0,18.7
2012-06-11 11:00:00,25.4,39,0.0,0.0,0,0,7.3,23.8
2012-06-11 12:00:00,25.3,40,0.0,0.0,0,0,8.3,26.6
2012-06-11 13:00:00,26.6,38,0.0,0.0,0,0,9.3,28.8
2012-06-11 14:00:00,27.6,36,0.0,0.0,0,0,10.5,30.2
2012-06-11 15:00:00,28.2,34,0.0,0.0,0,0,7.2,31.0
2012-06-11 16:00:00,28.2,34,0.0,0.0,0,0,8.5,30.6
2012-06-11 17:00:00,27.6,36,0.0,0.0,0,0,8.8,29.2
2012-06-11 18:00:00,26.3,40,0.0,0.0,0,0,8.4,26.3
2012-06-11 19:00:00,24.3,47,0.0,0.0,0,0,7.3,23.4
2012-06-11 20:00:00,21.8,57,0.0,0.0,0,0,4.9,18.4
2012-06-11 21:00:00,19.8,65,0.0,0.0,0,0,4.3,10.4
2012-06-11 22:00:00,18.5,71,0.0,0.0,0,0,3.9,8.3
2012-06-11 23:00:00,17.6,75,0.0,0.0,0,0,2.6,8.3
2012-06-12 00:00:00,15.7,81,0.0,0.0,0,0,1.8,9.7
2012-06-12 01:00:00,15.4,82,0.0,0.0,0,0,1.5,7.2
2012-06-12 02:00:00,15.2,83,0.0,0.0,0,0,1.9,7.2
2012-06-12 03:00:00,15.0,83,0.0,0.0,1,23,2.6,6.8
2012-06-12 04:00:00,14.7,83,0.0,0.0,1,22,1.8,7.6
2012-06-12 05:00:00,14.7,80,0.0,0.0,0,16,3.1,9.0
2012-06-12 06:00:00,15.2,76,0.0,0.0,0,15,3.8,9.4
2012-06-12 07:00:00,16.9,67,0.0,0.0,0,8,3.3,8.6
2012-06-12 08:00:00,19.9,54,0.0,0.0,0,9,2.9,9.4
2012-06-12 09:00:00,22.4,47,0.0,0.0,0,5,5.0,15.5
2012-06-12 10:00:00,24.7,42,0.0,0.0,0,1,5.8,20.5
2012-06-12 11:00:00,26.6,38,0.0,0.0,0,0,7.5,25.2
2012-06-12 12:00:00,27.2,35,0.0,0.0,0,0,9.4,27.7
2012-06-12 13:00:00,28.0,35,0.0,0.0,0,0,10.7,31.0
2012-06-12 14:00:00,28.3,35,0.0,0.0,0,0,11.8,32.4
2012-06-12 15:00:00,28.3,35,0.0,0.0,0,0,9.4,33.1
2012-06-12 16:00:00,28.2,34,0.0,0.0,0,0,9.3,31.7
2012-06-12 17:00:00,28.0,34,0.0,0.0,0,0,9.5,29.5
2012-06-12 18:00:00,27.0,36,0.0,0.0,0,0,8.9,27.4
2012-06-12 19:00:00,25.1,42,0.0,0.0,0,0,7.1,23.8
2012-06-12 20:00:00,22.6,51,0.0,0.0,0,0,4.1,18.4
2012-06-12 21:00:00,20.5,60,0.0,0.0,0,0,3.9,11.2
2012-06-12 22:00:00,19.1,66,0.0,0.0,0,0,4.6,8.6
2012-06-12 23:00:00,17.9,71,0.0,0.0,0,0,4.5,8.6
2012-06-13 00:00:00,16.7,74,0.0,0.0,0,0,4.0,11.2
2012-06-13 01:00:00,16.2,76,0.0,0.0,0,0,3.1,8.3
2012-06-13 02:00:00,15.8,77,0.0,0.0,0,0,2.5,7.6
2012-06-13 03:00:00,15.5,80,0.0,0.0,0,0,2.9,7.2
2012-06-13 04:00:00,15.1,81,0.0,0.0,0,2,3.8,7.2
2012-06-13 05:00:00,14.7,82,0.0,0.0,0,2,3.5,7.6
2012-06-13 06:00:00,14.4,83,0.0,0.0,0,2,3.8,7.9
2012-06-13 07:00:00,15.9,75,0.0,0.0,0,3,2.6,8.6
2012-06-13 08:00:00,17.8,65,0.0,0.0,0,2,3.2,13.0
2012-06-13 09:00:00,19.9,57,0.0,0.0,0,0,5.2,18.0
2012-06-13 10:00:00,21.9,51,0.0,0.0,0,2,7.3,22.3
2012-06-13 11:00:00,23.9,44,0.0,0.0,0,2,8.8,26.3
2012-06-13 12:00:00,24.3,42,0.0,0.0,0,2,10.2,30.6
2012-06-13 13:00:00,25.2,39,0.0,0.0,0,0,12.1,32.4
2012-06-13 14:00:00,25.7,38,0.0,0.0,0,1,12.9,33.5
2012-06-13 15:00:00,25.8,38,0.0,0.0,0,1,8.3,33.5
2012-06-13 16:00:00,25.5,38,0.0,0.0,0,1,8.7,33.1
2012-06-13 17:00:00,24.9,40,0.0,0.0,0,1,8.7,32.0
2012-06-13 18:00:00,24.0,43,0.0,0.0,0,0,8.3,28.8
2012-06-13 19:00:00,22.4,48,0.0,0.0,0,0,7.6,25.2
2012-06-13 20:00:00,20.4,56,0.0,0.0,0,0,5.4,20.5
2012-06-13 21:00:00,18.8,63,0.0,0.0,0,0,2.9,13.3
2012-06-13 22:00:00,17.8,69,0.0,0.0,0,0,3.3,8.6
2012-06-13 23:00:00,16.9,74,0.0,0.0,0,0,3.6,8.3
2012-06-14 00:00:00,15.7,75,0.0,0.0,0,0,3.1,9.4
2012-06-14 01:00:00,15.0,78,0.0,0.0,0,0,2.9,7.6
2012-06-14 02:00:00,14.3,82,0.0,0.0,0,0,3.1,6.8
2012-06-14 03:00:00,13.8,85,0.0,0.0,0,0,2.5,6.8
2012-06-14 04:00:00,13.3,86,0.0,0.0,0,0,2.4,7.9
2012-06-14 05:00:00,12.9,88,0.0,0.0,0,2,2.9,7.9
2012-06-14 06:00:00,12.8,88,0.0,0.0,0,1,2.6,7.9
2012-06-14 07:00:00,13.7,82,0.0,0.0,0,2,3.4,9.0
2012-06-14 08:00:00,15.6,74,0.0,0.0,0,4,4.3,14.0
2012-06-14 09:00:00,17.9,64,0.0,0.0,0,2,5.4,18.7
2012-06-14 10:00:00,20.2,56,0.0,0.0,0,2,7.0,22.7
2012-06-14 11:00:00,21.9,50,0.0,0.0,0,0,8.3,25.6
2012-06-14 12:00:00,23.1,45,0.0,0.0,0,0,9.7,29.5
2012-06-14 13:00:00,24.0,43,0.0,0.0,0,0,10.5,31.0
2012-06-14 14:00:00,24.6,41,0.0,0.0,0,0,11.8,31.7
2012-06-14 15:00:00,25.0,40,0.0,0.0,0,0,8.9,32.0
2012-06-14 16:00:00,24.8,40,0.0,0.0,0,0,9.7,32.0
2012-06-14 17:00:00,24.0,42,0.0,0.0,0,0,10.1,31.3
2012-06-14 18:00:00,22.9,46,0.0,0.0,0,0,8.7,29.2
2012-06-14 19:00:00,21.3,51,0.0,0.0,0,0,7.9,25.2
2012-06-14 20:00:00,19.3,60,0.0,0.0,0,0,6.0,20.5
2012-06-14 21:00:00,17.6,67,0.0,0.0,0,0,4.4,14.4
2012-06-14 22:00:00,16.4,73,0.0,0.0,0,0,3.3,10.1
2012-06-14 23:00:00,15.5,78,0.0,0.0,0,0,2.2,7.9
2012-06-15 00:00:00,14.4,82,0.0,0.0,0,0,1.8,8.6
2012-06-15 01:00:00,14.0,84,0.0,0.0,0,1,1.1,7.6
2012-06-15 02:00:00,13.6,86,0.0,0.0,0,3,1.1,6.8
2012-06-15 03:00:00,13.2,88,0.0,0.0,0,4,1.8,6.5
2012-06-15 04:00:00,13.1,88,0.0,0.0,0,6,2.0,6.8
2012-06-15 05:00:00,12.8,90,0.0,0.0,0,12,2.3,7.2
2012-06-15 06:00:00,12.7,90,0.0,0.0,0,17,2.3,6.5
2012-06-15 07:00:00,13.6,85,0.0,0.0,1,20,3.5,8.3
2012-06-15 08:00:00,15.3,77,0.0,0.0,0,16,4.7,11.5
2012-06-15 09:00:00,17.5,68,0.0,0.0,0,13,6.5,15.8
2012-06-15 10:00:00,19.9,58,0.0,0.0,0,11,7.4,20.5
2012-06-15 11:00:00,22.3,50,0.0,0.0,0,4,8.0,24.1
2012-06-15 12:00:00,22.6,49,0.0,0.0,0,2,8.3,27.4
2012-06-15 13:00:00,23.8,45,0.0,0.0,0,1,9.4,28.4
2012-06-15 14:00:00,24.9,42,0.0,0.0,0,0,10.0,29.9
2012-06-15 15:00:00,25.4,40,0.0,0.0,0,0,9.6,30.6
2012-06-15 16:00:00,25.0,41,0.0,0.0,0,0,9.5,31.0
2012-06-15 17:00:00,24.1,43,0.0,0.0,0,0,9.3,30.2
2012-06-15 18:00:00,22.8,46,0.0,0.0,0,0,9.4,28.1
2012-06-15 19:00:00,20.8,53,0.0,0.0,0,2,7.8,25.2
2012-06-15 20:00:00,18.8,60,0.0,0.0,0,1,5.7,20.9
2012-06-15 21:00:00,17.3,66,0.0,0.0,0,1,3.3,12.6
2012-06-15 22:00:00,16.5,69,0.0,0.0,0,0,1.8,7.6
2012-06-15 23:00:00,16.0,72,0.0,0.0,0,0,0.8,7.2
2012-06-16 00:00:00,15.2,77,0.0,0.0,0,0,1.5,8.6
2012-06-16 01:00:00,15.0,79,0.0,0.0,0,0,1.5,9.0
2012-06-16 02:00:00,14.8,80,0.0,0.0,0,0,2.3,9.0
2012-06-16 03:00:00,14.5,82,0.0,0.0,0,0,2.3,9.4
2012-06-16 04:00:00,14.4,82,0.0,0.0,0,0,2.8,9.0
2012-06-16 05:00:00,14.4,82,0.0,0.0,0,0,2.9,10.1
2012-06-16 06:00:00,14.4,82,0.0,0.0,0,0,2.4,10.8
2012-06-16 07:00:00,15.6,77,0.0,0.0,0,0,3.0,12.6
2012-06-16 08:00:00,18.9,63,0.0,0.0,0,0,2.1,14.0
2012-06-16 09:00:00,21.8,53,0.0,0.0,0,0,3.1,16.9
2012-06-16 10:00:00,24.7,44,0.0,0.0,0,0,3.9,20.5
2012-06-16 11:00:00,27.0,38,0.0,0.0,0,0,5.4,24.8
2012-06-16 12:00:00,27.2,37,0.0,0.0,0,0,7.0,24.5
2012-06-16 13:00:00,28.0,35,0.0,0.0,1,24,8.2,30.2
2012-06-16 14:00:00,28.1,34,0.0,0.0,1,36,10.0,31.3
2012-06-16 15:00:00,27.7,36,0.0,0.0,0,5,9.2,34.6
2012-06-16 16:00:00,27.2,38,0.0,0.0,0,0,10.4,36.0
2012-06-16 17:00:00,26.8,38,0.0,0.0,0,0,10.2,34.9
2012-06-16 18:00:00,26.1,40,0.0,0.0,0,0,9.7,33.5
2012-06-16 19:00:00,24.4,46,0.0,0.0,0,0,8.7,29.9
2012-06-16 20:00:00,22.5,53,0.0,0.0,0,0,4.6,22.7
2012-06-16 21:00:00,21.0,59,0.0,0.0,0,0,2.0,10.8
2012-06-16 22:00:00,20.1,64,0.0,0.0,0,0,1.3,8.3
2012-06-16 23:00:00,19.7,67,0.0,0.0,0,0,2.5,7.2
2012-06-17 00:00:00,18.4,69,0.0,0.0,0,0,3.2,10.8
2012-06-17 01:00:00,17.9,72,0.0,0.0,0,0,3.5,9.0
2012-06-17 02:00:00,17.4,73,0.0,0.0,0,0,4.3,8.6
2012-06-17 03:00:00,16.9,74,0.0,0.0,0,0,5.0,9.4
2012-06-17 04:00:00,16.5,74,0.0,0.0,0,0,5.5,10.8
2012-06-17 05:00:00,16.1,74,0.0,0.0,0,0,5.2,11.5
2012-06-17 06:00:00,15.7,75,0.0,0.0,0,0,4.6,12.2
2012-06-17 07:00:00,17.1,71,0.0,0.0,0,1,5.2,13.7
2012-06-17 08:00:00,23.0,49,0.0,0.0,0,0,2.8,14.4
2012-06-17 09:00:00,26.0,38,0.0,0.0,0,0,3.6,13.7
2012-06-17 10:00:00,28.4,34,0.0,0.0,0,0,4.8,17.6
2012-06-17 11:00:00,30.3,31,0.0,0.0,0,0,6.8,23.8
2012-06-17 12:00:00,29.7,31,0.0,0.0,0,0,8.7,27.7
2012-06-17 13:00:00,30.7,29,0.0,0.0,0,0,9.9,30.2
2012-06-17 14:00:00,31.5,27,0.0,0.0,0,0,11.2,32.0
2012-06-17 15:00:00,32.0,26,0.0,0.0,0,0,9.5,33.1
2012-06-17 16:00:00,31.8,26,0.0,0.0,0,0,10.1,32.8
2012-06-17 17:00:00,30.9,28,0.0,0.0,0,0,9.8,31.7
2012-06-17 18:00:00,29.1,32,0.0,0.0,0,0,8.4,29.5
2012-06-17 19:00:00,26.9,39,0.0,0.0,0,0,6.6,24.5
2012-06-17 20:00:00,24.4,48,0.0,0.0,0,0,5.3,19.4
2012-06-17 21:00:00,22.3,55,0.0,0.0,0,0,3.2,11.5
2012-06-17 22:00:00,21.0,61,0.0,0.0,0,0,2.9,9.0
2012-06-17 23:00:00,20.2,65,0.0,0.0,0,0,3.7,7.6
2012-06-18 00:00:00,19.0,70,0.0,0.0,0,0,3.6,9.4
2012-06-18 01:00:00,18.4,73,0.0,0.0,0,0,2.9,7.6
2012-06-18 02:00:00,18.3,72,0.0,0.0,0,0,2.5,7.9
2012-06-18 03:00:00,18.1,72,0.0,0.0,0,0,2.8,7.9
2012-06-18 04:00:00,18.0,71,0.0,0.0,0,0,2.5,8.3
2012-06-18 05:00:00,17.8,70,0.0,0.0,0,0,3.7,8.6
2012-06-18 06:00:00,17.6,69,0.0,0.0,0,0,3.4,9.0
2012-06-18 07:00:00,18.1,67,0.0,0.0,0,0,3.6,9.0
2012-06-18 08:00:00,20.5,55,0.0,0.0,0,0,4.7,11.5
2012-06-18 09:00:00,22.8,47,0.0,0.0,0,0,5.9,18.4
2012-06-18 10:00:00,24.7,43,0.0,0.0,0,0,7.0,24.1
2012-06-18 11:00:00,26.4,39,0.0,0.0,0,1,7.8,28.1
2012-06-18 12:00:00,27.2,35,0.0,0.0,0,1,9.0,28.8
2012-06-18 13:00:00,28.7,31,0.0,0.0,0,0,10.8,32.0
2012-06-18 14:00:00,29.5,29,0.0,0.0,0,0,13.5,36.7
2012-06-18 15:00:00,29.2,29,0.0,0.0,0,0,11.2,41.4
2012-06-18 16:00:00,28.2,31,0.0,0.0,0,0,11.4,41.4
2012-06-18 17:00:00,27.2,33,0.0,0.0,0,0,9.9,39.6
2012-06-18 18:00:00,25.9,36,0.0,0.0,0,0,8.7,31.3
2012-06-18 19:00:00,24.0,42,0.0,0.0,0,0,7.2,27.4
2012-06-18 20:00:00,21.6,52,0.0,0.0,0,0,4.6,22.7
2012-06-18 21:00:00,19.6,61,0.0,0.0,0,0,2.9,16.6
2012-06-18 22:00:00,18.2,68,0.0,0.0,0,0,3.1,12.6
2012-06-18 23:00:00,17.3,73,0.0,0.0,0,0,2.6,10.8
2012-06-19 00:00:00,16.3,74,0.0,0.0,0,0,1.8,11.9
2012-06-19 01:00:00,15.6,78,0.0,0.0,0,2,1.5,10.8
2012-06-19 02:00:00,15.0,82,0.0,0.0,0,3,1.8,10.8
2012-06-19 03:00:00,14.5,85,0.0,0.0,0,5,2.7,10.1
2012-06-19 04:00:00,14.0,88,0.0,0.0,0,4,2.3,10.1
2012-06-19 05:00:00,13.6,90,0.0,0.0,0,5,3.1,10.1
2012-06-19 06:00:00,13.1,91,0.0,0.0,0,11,2.0,10.4
2012-06-19 07:00:00,14.6,82,0.0,0.0,0,13,3.1,12.2
2012-06-19 08:00:00,16.8,69,0.0,0.0,0,7,4.8,14.8
2012-06-19 09:00:00,19.1,59,0.0,0.0,0,5,6.1,19.4
2012-06-19 10:00:00,21.4,50,0.0,0.0,0,2,7.3,24.1
2012-06-19 11:00:00,23.4,44,0.0,0.0,0,1,8.8,28.4
2012-06-19 12:00:00,24.0,41,0.0,0.0,0,1,9.8,30.2
2012-06-19 13:00:00,25.1,39,0.0,0.0,0,0,10.6,32.0
2012-06-19 14:00:00,25.8,38,0.0,0.0,0,0,12.6,33.5
2012-06-19 15:00:00,26.1,38,0.0,0.0,0,0,9.7,33.8
2012-06-19 16:00:00,25.9,38,0.0,0.0,0,0,10.0,33.5
2012-06-19 17:00:00,25.2,41,0.0,0.0,0,0,9.6,32.0
2012-06-19 18:00:00,23.8,45,0.0,0.0,0,0,9.5,29.5
2012-06-19 19:00:00,22.0,50,0.0,0.0,0,0,8.6,26.3
2012-06-19 20:00:00,20.0,57,0.0,0.0,0,0,5.6,21.2
2012-06-19 21:00:00,18.4,63,0.0,0.0,0,0,3.3,13.7
2012-06-19 22:00:00,17.5,67,0.0,0.0,0,0,3.1,10.1
2012-06-19 23:00:00,16.8,70,0.0,0.0,0,0,2.6,10.4
2012-06-20 00:00:00,15.8,72,0.0,0.0,0,0,2.3,9.4
2012-06-20 01:00:00,15.2,75,0.0,0.0,0,0,2.1,8.3
2012-06-20 02:00:00,14.8,78,0.0,0.0,0,0,2.1,7.9
2012-06-20 03:00:00,14.3,81,0.0,0.0,0,0,2.2,8.6
2012-06-20 04:00:00,13.9,84,0.0,0.0,0,1,4.1,9.4
2012-06-20 05:00:00,14.0,83,0.0,0.0,0,1,3.5,9.4
2012-06-20 06:00:00,14.2,81,0.0,0.0,0,4,2.6,9.0
2012-06-20 07:00:00,15.2,77,0.0,0.0,0,9,2.3,9.0
2012-06-20 08:00:00,17.7,62,0.0,0.0,0,9,3.1,11.9
2012-06-20 09:00:00,19.8,55,0.0,0.0,0,5,4.0,16.2
2012-06-20 10:00:00,22.2,47,0.0,0.0,0,1,4.7,20.9
2012-06-20 11:00:00,24.3,42,0.0,0.0,0,0,6.0,24.5
2012-06-20 12:00:00,25.0,40,0.0,0.0,0,0,8.2,26.6
2012-06-20 13:00:00,25.9,39,0.0,0.0,0,0,10.7,31.3
2012-06-20 14:00:00,26.2,39,0.0,0.0,0,0,11.8,33.8
2012-06-20 15:00:00,26.5,39,0.0,0.0,0,0,10.3,34.2
2012-06-20 16:00:00,26.8,38,0.0,0.0,0,0,9.5,32.0
2012-06-20 17:00:00,26.5,39,0.0,0.0,0,0,8.2,28.8
2012-06-20 18:00:00,25.5,41,0.0,0.0,0,0,7.6,25.9
